Degree,Features,9-fold Loss
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness']",0.22499712085176599
1,"['Max', 'ExcessKurtosis']",0.2251713411530882
1,"['Range', 'IntensityEnergy']",0.22584351456474472
1,"['Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.22588801902447703
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.22611642205559354
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.22629490302908803
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.22670264804969031
1,"['Range', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.226749293716374
1,"['Range', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.22690462857109037
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.2282130800377028
1,"['ExcessKurtosis', 'IntensityEnergy']",0.2299941848661926
1,"['Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'IntensityEnergy']",0.23034120615561904
1,"['Range', 'ExcessKurtosis', 'IntensityEnergy']",0.23098867172717885
1,"['Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.23229897453414086
1,"['Range', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.23300800695544155
1,"['Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.2334475395684223
1,"['Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.23807928956691743
1,"['Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.23814989333616182
1,"['Max', 'ExcessKurtosis', 'IntensityEnergy']",0.2393985702564838
1,"['Max', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.24162165780386533
1,"['Max', 'Skewness', 'ExcessKurtosis']",0.24343364494010158
1,"['Max', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.24447247600659702
1,"['PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.24469696486046605
1,"['Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.24476068813182014
1,"['Range', 'RobustMeanAbsoluteDeviation']",0.24537775917923657
1,"['Max', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.24737547745735722
1,"['Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis']",0.25162725233834987
1,"['Max', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.2523580473168035
1,"['Max', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.25306665586357385
1,"['Max', 'PearsonsMedianSkewness']",0.253253412612059
1,"['Skewness', 'IntensityEnergy']",0.25423241133549934
1,"['Max', 'Skewness']",0.25442099508595944
1,"['RobustMeanAbsoluteDeviation', 'Skewness']",0.25462042072927377
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness']",0.2546295041335855
1,"['Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness']",0.25515984250172213
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.25523492718104446
1,"['Max', 'IntensityEnergy']",0.2562430607822323
1,"['PearsonsMedianSkewness', 'IntensityEnergy']",0.2565140543261635
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.25928799330336383
1,"['Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.2596917509067342
1,"['Skewness', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.2602518663429134
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness']",0.26098199482711826
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.26362018079354865
1,"['Range', 'Skewness']",0.2637062330034381
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness']",0.26390677959516806
1,"['Skewness', 'ExcessKurtosis']",0.26461144876476655
1,"['Max', 'Skewness', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.26472627383634084
1,"['Range', 'PearsonsMedianSkewness']",0.2656887136474988
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.2660226716391802
1,"['Max', 'Skewness', 'IntensityEnergy']",0.2685277365264308
1,"['PearsonsMedianSkewness', 'ExcessKurtosis']",0.26867192750740504
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.26888699972403873
1,"['Max', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.26889927244460154
1,"['Max', 'Skewness', 'PearsonsMedianSkewness']",0.2702718961719356
1,"['Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.27149250793897334
1,"['Range', 'Skewness', 'ExcessKurtosis']",0.27208989808013767
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.27290527712848334
1,"['Range', 'Skewness', 'PearsonsMedianSkewness']",0.27498096101748043
1,"['Range', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.27681301580317963
1,"['Range', 'ExcessKurtosis']",0.2786045390592944
1,"['Skewness', 'PearsonsMedianSkewness']",0.2798734477975487
1,"['RobustMeanAbsoluteDeviation', 'ExcessKurtosis']",0.2822456458353422
1,"['Range', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.2826041898249813
